"","language","article","date","views"
"80131","en","political_radicalism",2013-03-11,272
"80135","en","recruitment",2013-03-11,4075
"80126","en","suicide_attack",2013-03-11,710
"80125","en","suicide_bomber",2013-03-11,75
"80124","en","taliban",2013-03-11,5876
"80129","en","tehrik-i-taliban_pakistan",2013-03-11,626
"8013","en","terror",2013-03-11,284
"8011","en","terrorism",2013-03-11,4381
"80110","en","weapons-grade",2013-03-11,113
"80215","en","abu_sayyaf",2013-03-12,757
"802","en","al-qaeda",2013-03-12,7278
"80225","en","al-qaeda_in_the_arabian_peninsula",2013-03-12,254
"80226","en","al-qaeda_in_the_islamic_maghreb",2013-03-12,2775
"80229","en","al-shabaab",2013-03-12,148
"80213","en","biological_weapon",2013-03-12,96
"80220","en","car_bomb",2013-03-12,484
"80212","en","chemical_weapon",2013-03-12,610
"8025","en","conventional_weapon",2013-03-12,85
"8028","en","dirty_bomb",2013-03-12,556
"8024","en","eco-terrorism",2013-03-12,384
"8023","en","environmental_terrorism",2013-03-12,23
"80217","en","euskadi_ta_askatasuna",2013-03-12,34
"80216","en","farc",2013-03-12,1283
"80218","en","hezbollah",2013-03-12,2355
"80214","en","improvised_explosive_device",2013-03-12,1909
"80231","en","islamist",2013-03-12,143
"80221","en","jihad",2013-03-12,3063
"80211","en","nuclear",2013-03-12,192
"80210","en","nuclear_enrichment",2013-03-12,11
"80219","en","palestine_liberation_front",2013-03-12,47
"80228","en","political_radicalism",2013-03-12,233
"80230","en","recruitment",2013-03-12,4291
"80224","en","suicide_attack",2013-03-12,624
"80223","en","suicide_bomber",2013-03-12,74
"80222","en","taliban",2013-03-12,4924
"80227","en","tehrik-i-taliban_pakistan",2013-03-12,684
"8022","en","terror",2013-03-12,218
"8021","en","terrorism",2013-03-12,4870
"8026","en","weapons-grade",2013-03-12,126
"80313","en","abu_sayyaf",2013-03-13,1197
"803","en","al-qaeda",2013-03-13,6855
"80323","en","al-qaeda_in_the_arabian_peninsula",2013-03-13,259
"80324","en","al-qaeda_in_the_islamic_maghreb",2013-03-13,2340
"80327","en","al-shabaab",2013-03-13,177
"80311","en","biological_weapon",2013-03-13,98
"80318","en","car_bomb",2013-03-13,335
"80310","en","chemical_weapon",2013-03-13,520
"8035","en","conventional_weapon",2013-03-13,78
"8037","en","dirty_bomb",2013-03-13,467
"8034","en","eco-terrorism",2013-03-13,291
"8033","en","environmental_terrorism",2013-03-13,26
"80315","en","euskadi_ta_askatasuna",2013-03-13,28
"80314","en","farc",2013-03-13,1422
"80316","en","hezbollah",2013-03-13,2244
"80312","en","improvised_explosive_device",2013-03-13,1811
"80329","en","islamist",2013-03-13,146
"80319","en","jihad",2013-03-13,3058
"8039","en","nuclear",2013-03-13,203
"8038","en","nuclear_enrichment",2013-03-13,14
"80317","en","palestine_liberation_front",2013-03-13,60
"80326","en","political_radicalism",2013-03-13,233
"80328","en","recruitment",2013-03-13,4408
"80322","en","suicide_attack",2013-03-13,659
"80321","en","suicide_bomber",2013-03-13,50
"80320","en","taliban",2013-03-13,4801
"80325","en","tehrik-i-taliban_pakistan",2013-03-13,674
"8032","en","terror",2013-03-13,183
"8031","en","terrorism",2013-03-13,4392
"8036","en","weapons-grade",2013-03-13,125
"80413","en","abu_sayyaf",2013-03-14,994
"804","en","al-qaeda",2013-03-14,6524
"80423","en","al-qaeda_in_the_arabian_peninsula",2013-03-14,201
"80424","en","al-qaeda_in_the_islamic_maghreb",2013-03-14,932
"80427","en","al-shabaab",2013-03-14,170
"80411","en","biological_weapon",2013-03-14,88
"80418","en","car_bomb",2013-03-14,1080
"80410","en","chemical_weapon",2013-03-14,584
"8045","en","conventional_weapon",2013-03-14,142
"8047","en","dirty_bomb",2013-03-14,487
"8044","en","eco-terrorism",2013-03-14,292
"8043","en","environmental_terrorism",2013-03-14,34
"80415","en","euskadi_ta_askatasuna",2013-03-14,33
"80414","en","farc",2013-03-14,1515
"80416","en","hezbollah",2013-03-14,2608
"80412","en","improvised_explosive_device",2013-03-14,1757
"80429","en","islamist",2013-03-14,122
"80419","en","jihad",2013-03-14,3215
"8049","en","nuclear",2013-03-14,158
"8048","en","nuclear_enrichment",2013-03-14,5
"80417","en","palestine_liberation_front",2013-03-14,52
"80426","en","political_radicalism",2013-03-14,216
"80428","en","recruitment",2013-03-14,4102
"80422","en","suicide_attack",2013-03-14,700
"80421","en","suicide_bomber",2013-03-14,79
"80420","en","taliban",2013-03-14,4745
"80425","en","tehrik-i-taliban_pakistan",2013-03-14,596
"8042","en","terror",2013-03-14,194
"8041","en","terrorism",2013-03-14,4227
"8046","en","weapons-grade",2013-03-14,160
"80513","en","abu_sayyaf",2013-03-15,670
"805","en","al-qaeda",2013-03-15,5722
"80523","en","al-qaeda_in_the_arabian_peninsula",2013-03-15,178
"80524","en","al-qaeda_in_the_islamic_maghreb",2013-03-15,285
"80527","en","al-shabaab",2013-03-15,137
"80511","en","biological_weapon",2013-03-15,117
"80518","en","car_bomb",2013-03-15,1380
"80510","en","chemical_weapon",2013-03-15,537
"8055","en","conventional_weapon",2013-03-15,80
"8057","en","dirty_bomb",2013-03-15,521
"8054","en","eco-terrorism",2013-03-15,284
"8053","en","environmental_terrorism",2013-03-15,20
"80515","en","euskadi_ta_askatasuna",2013-03-15,33
"80514","en","farc",2013-03-15,1107
"80516","en","hezbollah",2013-03-15,2308
"80512","en","improvised_explosive_device",2013-03-15,1544
"80529","en","islamist",2013-03-15,99
"80519","en","jihad",2013-03-15,2566
"8059","en","nuclear",2013-03-15,170
"8058","en","nuclear_enrichment",2013-03-15,7
"80517","en","palestine_liberation_front",2013-03-15,42
"80526","en","political_radicalism",2013-03-15,186
"80528","en","recruitment",2013-03-15,3500
"80522","en","suicide_attack",2013-03-15,678
"80521","en","suicide_bomber",2013-03-15,162
"80520","en","taliban",2013-03-15,4026
"80525","en","tehrik-i-taliban_pakistan",2013-03-15,542
"8052","en","terror",2013-03-15,157
"8051","en","terrorism",2013-03-15,3572
"8056","en","weapons-grade",2013-03-15,126
"80613","en","abu_sayyaf",2013-03-16,453
"806","en","al-qaeda",2013-03-16,4649
"80623","en","al-qaeda_in_the_arabian_peninsula",2013-03-16,150
"80624","en","al-qaeda_in_the_islamic_maghreb",2013-03-16,198
"80627","en","al-shabaab",2013-03-16,141
"80611","en","biological_weapon",2013-03-16,83
"80618","en","car_bomb",2013-03-16,429
"80610","en","chemical_weapon",2013-03-16,428
"8065","en","conventional_weapon",2013-03-16,62
"8067","en","dirty_bomb",2013-03-16,514
"8064","en","eco-terrorism",2013-03-16,182
"8063","en","environmental_terrorism",2013-03-16,8
"80615","en","euskadi_ta_askatasuna",2013-03-16,29
"80614","en","farc",2013-03-16,799
"80616","en","hezbollah",2013-03-16,1856
"80612","en","improvised_explosive_device",2013-03-16,1397
"80629","en","islamist",2013-03-16,108
"80619","en","jihad",2013-03-16,2394
"8069","en","nuclear",2013-03-16,122
"8068","en","nuclear_enrichment",2013-03-16,5
"80617","en","palestine_liberation_front",2013-03-16,30
"80626","en","political_radicalism",2013-03-16,153
"80628","en","recruitment",2013-03-16,2393
"80622","en","suicide_attack",2013-03-16,540
"80621","en","suicide_bomber",2013-03-16,80
"80620","en","taliban",2013-03-16,3175
"80625","en","tehrik-i-taliban_pakistan",2013-03-16,378
"8062","en","terror",2013-03-16,137
"8061","en","terrorism",2013-03-16,2679
"8066","en","weapons-grade",2013-03-16,172
"80713","en","abu_sayyaf",2013-03-17,1332
"807","en","al-qaeda",2013-03-17,11214
"80723","en","al-qaeda_in_the_arabian_peninsula",2013-03-17,342
"80724","en","al-qaeda_in_the_islamic_maghreb",2013-03-17,480
"80727","en","al-shabaab",2013-03-17,302
"80711","en","biological_weapon",2013-03-17,152
"80718","en","car_bomb",2013-03-17,1074
"80710","en","chemical_weapon",2013-03-17,796
"8075","en","conventional_weapon",2013-03-17,112
"8077","en","dirty_bomb",2013-03-17,858
"8074","en","eco-terrorism",2013-03-17,466
"8073","en","environmental_terrorism",2013-03-17,50
"80715","en","euskadi_ta_askatasuna",2013-03-17,54
"80714","en","farc",2013-03-17,2604
"80716","en","hezbollah",2013-03-17,4222
"80712","en","improvised_explosive_device",2013-03-17,3006
"80729","en","islamist",2013-03-17,222
"80719","en","jihad",2013-03-17,4342
"8079","en","nuclear",2013-03-17,274
"8078","en","nuclear_enrichment",2013-03-17,10
"80717","en","palestine_liberation_front",2013-03-17,116
"80726","en","political_radicalism",2013-03-17,408
"80728","en","recruitment",2013-03-17,4592
"80722","en","suicide_attack",2013-03-17,1176
"80721","en","suicide_bomber",2013-03-17,178
"80720","en","taliban",2013-03-17,7036
"80725","en","tehrik-i-taliban_pakistan",2013-03-17,634
"8072","en","terror",2013-03-17,322
"8071","en","terrorism",2013-03-17,6118
"8076","en","weapons-grade",2013-03-17,226
"80813","en","abu_sayyaf",2013-03-18,610
"808","en","al-qaeda",2013-03-18,6420
"80823","en","al-qaeda_in_the_arabian_peninsula",2013-03-18,195
"80824","en","al-qaeda_in_the_islamic_maghreb",2013-03-18,344
"80827","en","al-shabaab",2013-03-18,191
"80811","en","biological_weapon",2013-03-18,118
"80818","en","car_bomb",2013-03-18,928
"80810","en","chemical_weapon",2013-03-18,597
"8085","en","conventional_weapon",2013-03-18,113
"8087","en","dirty_bomb",2013-03-18,610
"8084","en","eco-terrorism",2013-03-18,571
"8083","en","environmental_terrorism",2013-03-18,34
"80815","en","euskadi_ta_askatasuna",2013-03-18,41
"80814","en","farc",2013-03-18,1839
"80816","en","hezbollah",2013-03-18,2348
"80812","en","improvised_explosive_device",2013-03-18,3506
"80829","en","islamist",2013-03-18,108
"80819","en","jihad",2013-03-18,2610
"8089","en","nuclear",2013-03-18,160
"8088","en","nuclear_enrichment",2013-03-18,5
"80817","en","palestine_liberation_front",2013-03-18,52
"80826","en","political_radicalism",2013-03-18,251
"80828","en","recruitment",2013-03-18,4124
"80822","en","suicide_attack",2013-03-18,737
"80821","en","suicide_bomber",2013-03-18,89
"80820","en","taliban",2013-03-18,4403
"80825","en","tehrik-i-taliban_pakistan",2013-03-18,373
"8082","en","terror",2013-03-18,170
"8081","en","terrorism",2013-03-18,4251
"8086","en","weapons-grade",2013-03-18,143
"80913","en","abu_sayyaf",2013-03-19,563
"809","en","al-qaeda",2013-03-19,8951
"80923","en","al-qaeda_in_the_arabian_peninsula",2013-03-19,215
"80924","en","al-qaeda_in_the_islamic_maghreb",2013-03-19,365
"80927","en","al-shabaab",2013-03-19,161
"80911","en","biological_weapon",2013-03-19,122
"80918","en","car_bomb",2013-03-19,471
"80910","en","chemical_weapon",2013-03-19,1986
"8095","en","conventional_weapon",2013-03-19,93
"8097","en","dirty_bomb",2013-03-19,568
"8094","en","eco-terrorism",2013-03-19,324
"8093","en","environmental_terrorism",2013-03-19,40
"80915","en","euskadi_ta_askatasuna",2013-03-19,34
"80914","en","farc",2013-03-19,1372
"80916","en","hezbollah",2013-03-19,2525
"80912","en","improvised_explosive_device",2013-03-19,3175
"80929","en","islamist",2013-03-19,100
"80919","en","jihad",2013-03-19,2912
"8099","en","nuclear",2013-03-19,205
"8098","en","nuclear_enrichment",2013-03-19,10
"80917","en","palestine_liberation_front",2013-03-19,54
"80926","en","political_radicalism",2013-03-19,244
"80928","en","recruitment",2013-03-19,4517
"80922","en","suicide_attack",2013-03-19,756
"80921","en","suicide_bomber",2013-03-19,100
"80920","en","taliban",2013-03-19,7799
"80925","en","tehrik-i-taliban_pakistan",2013-03-19,566
"8092","en","terror",2013-03-19,238
"8091","en","terrorism",2013-03-19,4108
"8096","en","weapons-grade",2013-03-19,137
"81017","en","abu_sayyaf",2013-03-20,651
"810","en","al-qaeda",2013-03-20,8477
"81027","en","al-qaeda_in_the_arabian_peninsula",2013-03-20,200
"81028","en","al-qaeda_in_the_islamic_maghreb",2013-03-20,554
"81031","en","al-shabaab",2013-03-20,216
"81015","en","biological_weapon",2013-03-20,88
"81022","en","car_bomb",2013-03-20,355
"81014","en","chemical_weapon",2013-03-20,3345
"8109","en","conventional_weapon",2013-03-20,75
"81011","en","dirty_bomb",2013-03-20,562
"8107","en","eco-terrorism",2013-03-20,311
"8105","en","environmental_terrorism",2013-03-20,10
"81019","en","euskadi_ta_askatasuna",2013-03-20,28
"81018","en","farc",2013-03-20,1172
"81020","en","hezbollah",2013-03-20,3009
"81016","en","improvised_explosive_device",2013-03-20,4248
"81033","en","islamist",2013-03-20,136
"81023","en","jihad",2013-03-20,2945
"81013","en","nuclear",2013-03-20,168
"81012","en","nuclear_enrichment",2013-03-20,3
"81021","en","palestine_liberation_front",2013-03-20,60
"81030","en","political_radicalism",2013-03-20,203
"81032","en","recruitment",2013-03-20,4146
"81026","en","suicide_attack",2013-03-20,786
"81025","en","suicide_bomber",2013-03-20,97
"81024","en","taliban",2013-03-20,5887
"81029","en","tehrik-i-taliban_pakistan",2013-03-20,531
"8103","en","terror",2013-03-20,230
"8101","en","terrorism",2013-03-20,4342
"81010","en","weapons-grade",2013-03-20,158
"81117","en","abu_sayyaf",2013-03-21,661
"811","en","al-qaeda",2013-03-21,7795
"81129","en","al-qaeda_in_the_arabian_peninsula",2013-03-21,246
"81131","en","al-qaeda_in_the_islamic_maghreb",2013-03-21,371
"81137","en","al-shabaab",2013-03-21,288
"81115","en","biological_weapon",2013-03-21,79
"81122","en","car_bomb",2013-03-21,390
"81114","en","chemical_weapon",2013-03-21,1825
"8119","en","conventional_weapon",2013-03-21,89
"81111","en","dirty_bomb",2013-03-21,566
"8117","en","eco-terrorism",2013-03-21,362
"8115","en","environmental_terrorism",2013-03-21,20
"81119","en","euskadi_ta_askatasuna",2013-03-21,46
"81118","en","farc",2013-03-21,1127
"81120","en","hezbollah",2013-03-21,3412
"81116","en","improvised_explosive_device",2013-03-21,2482
"81141","en","islamist",2013-03-21,130
"81123","en","jihad",2013-03-21,2886
"81113","en","nuclear",2013-03-21,178
"81112","en","nuclear_enrichment",2013-03-21,9
"81121","en","palestine_liberation_front",2013-03-21,68
"81135","en","political_radicalism",2013-03-21,204
"81139","en","recruitment",2013-03-21,3817
"81127","en","suicide_attack",2013-03-21,771
"81125","en","suicide_bomber",2013-03-21,147
"81124","en","taliban",2013-03-21,5292
"81133","en","tehrik-i-taliban_pakistan",2013-03-21,474
"8113","en","terror",2013-03-21,191
"8111","en","terrorism",2013-03-21,4400
"81110","en","weapons-grade",2013-03-21,163
"81216","en","abu_sayyaf",2013-03-22,517
"812","en","al-qaeda",2013-03-22,6364
"81226","en","al-qaeda_in_the_arabian_peninsula",2013-03-22,177
"81227","en","al-qaeda_in_the_islamic_maghreb",2013-03-22,272
"81230","en","al-shabaab",2013-03-22,230
"81214","en","biological_weapon",2013-03-22,87
"81221","en","car_bomb",2013-03-22,343
"81213","en","chemical_weapon",2013-03-22,1161
"8125","en","conventional_weapon",2013-03-22,79
"81210","en","dirty_bomb",2013-03-22,448
"8124","en","eco-terrorism",2013-03-22,257
"8123","en","environmental_terrorism",2013-03-22,24
"81218","en","euskadi_ta_askatasuna",2013-03-22,32
"81217","en","farc",2013-03-22,1035
"81219","en","hezbollah",2013-03-22,2772
"81215","en","improvised_explosive_device",2013-03-22,1976
"81232","en","islamist",2013-03-22,133
"81222","en","jihad",2013-03-22,2484
"81212","en","nuclear",2013-03-22,158
"81211","en","nuclear_enrichment",2013-03-22,6
"81220","en","palestine_liberation_front",2013-03-22,64
"81229","en","political_radicalism",2013-03-22,198
"81231","en","recruitment",2013-03-22,3355
"81225","en","suicide_attack",2013-03-22,1069
"81224","en","suicide_bomber",2013-03-22,65
"81223","en","taliban",2013-03-22,4161
"81228","en","tehrik-i-taliban_pakistan",2013-03-22,381
"8122","en","terror",2013-03-22,170
"8121","en","terrorism",2013-03-22,3748
"8127","en","weapons-grade",2013-03-22,94
"81314","en","abu_sayyaf",2013-03-23,1176
"813","en","al-qaeda",2013-03-23,6301
"81324","en","al-qaeda_in_the_arabian_peninsula",2013-03-23,179
"81325","en","al-qaeda_in_the_islamic_maghreb",2013-03-23,495
"81328","en","al-shabaab",2013-03-23,244
"81312","en","biological_weapon",2013-03-23,63
"81319","en","car_bomb",2013-03-23,269
"81311","en","chemical_weapon",2013-03-23,678
"8135","en","conventional_weapon",2013-03-23,137
"8137","en","dirty_bomb",2013-03-23,399
"8134","en","eco-terrorism",2013-03-23,216
"8133","en","environmental_terrorism",2013-03-23,26
"81316","en","euskadi_ta_askatasuna",2013-03-23,26
"81315","en","farc",2013-03-23,964
"81317","en","hezbollah",2013-03-23,2267
"81313","en","improvised_explosive_device",2013-03-23,1718
"81330","en","islamist",2013-03-23,79
"81320","en","jihad",2013-03-23,2195
"81310","en","nuclear",2013-03-23,108
"8139","en","nuclear_enrichment",2013-03-23,10
"81318","en","palestine_liberation_front",2013-03-23,65
"81327","en","political_radicalism",2013-03-23,154
"81329","en","recruitment",2013-03-23,2278
"81323","en","suicide_attack",2013-03-23,556
"81322","en","suicide_bomber",2013-03-23,68
"81321","en","taliban",2013-03-23,3614
"81326","en","tehrik-i-taliban_pakistan",2013-03-23,585
"8132","en","terror",2013-03-23,161
"8131","en","terrorism",2013-03-23,2696
"8136","en","weapons-grade",2013-03-23,96
"81414","en","abu_sayyaf",2013-03-24,989
"814","en","al-qaeda",2013-03-24,6738
"81424","en","al-qaeda_in_the_arabian_peninsula",2013-03-24,197
"81425","en","al-qaeda_in_the_islamic_maghreb",2013-03-24,476
"81428","en","al-shabaab",2013-03-24,185
"81412","en","biological_weapon",2013-03-24,75
"81419","en","car_bomb",2013-03-24,339
"81411","en","chemical_weapon",2013-03-24,963
"8145","en","conventional_weapon",2013-03-24,138
"8147","en","dirty_bomb",2013-03-24,529
"8144","en","eco-terrorism",2013-03-24,260
"8143","en","environmental_terrorism",2013-03-24,16
"81416","en","euskadi_ta_askatasuna",2013-03-24,28
"81415","en","farc",2013-03-24,937
"81417","en","hezbollah",2013-03-24,2244
"81413","en","improvised_explosive_device",2013-03-24,1838
"81430","en","islamist",2013-03-24,171
"81420","en","jihad",2013-03-24,2636
"81410","en","nuclear",2013-03-24,141
"8148","en","nuclear_enrichment",2013-03-24,4
"81418","en","palestine_liberation_front",2013-03-24,65
"81427","en","political_radicalism",2013-03-24,180
"81429","en","recruitment",2013-03-24,2441
"81423","en","suicide_attack",2013-03-24,639
"81422","en","suicide_bomber",2013-03-24,139
"81421","en","taliban",2013-03-24,4448
