"","language","article","date","views"
"7596","en","iran",2013-01-28,11912
"7594","en","iraq",2013-01-28,5586
"75923","en","irish_republican_army",2013-01-28,3840
"75947","en","islamist",2013-01-28,210
"75930","en","jihad",2013-01-28,3139
"75944","en","nationalism",2013-01-28,4961
"75941","en","nigeria",2013-01-28,11145
"75915","en","nuclear",2013-01-28,223
"75914","en","nuclear_enrichment",2013-01-28,15
"7597","en","pakistan",2013-01-28,23918
"75928","en","palestine_liberation_front",2013-01-28,57
"75938","en","pirates",2013-01-28,397
"75927","en","plo",2013-01-28,348
"75942","en","political_radicalism",2013-01-28,287
"75945","en","recruitment",2013-01-28,3586
"75940","en","somalia",2013-01-28,6443
"75933","en","suicide_attack",2013-01-28,682
"75932","en","suicide_bomber",2013-01-28,53
"75931","en","taliban",2013-01-28,5187
"75926","en","tamil_tigers",2013-01-28,85
"75936","en","tehrik-i-taliban_pakistan",2013-01-28,503
"7592","en","terror",2013-01-28,230
"7591","en","terrorism",2013-01-28,4795
"75912","en","weapons-grade",2013-01-28,145
"75937","en","yemen",2013-01-28,5387
"76020","en","abu_sayyaf",2013-01-29,614
"7605","en","afghanistan",2013-01-29,10914
"7608","en","agro",2013-01-29,70
"760","en","al-qaeda",2013-01-29,7968
"76034","en","al-qaeda_in_the_arabian_peninsula",2013-01-29,313
"76035","en","al-qaeda_in_the_islamic_maghreb",2013-01-29,1157
"76043","en","al-shabaab",2013-01-29,184
"76018","en","ammonium_nitrate",2013-01-29,2028
"7603","en","attack",2013-01-29,125
"76017","en","biological_weapon",2013-01-29,89
"76029","en","car_bomb",2013-01-29,304
"76016","en","chemical_weapon",2013-01-29,513
"76011","en","conventional_weapon",2013-01-29,85
"76013","en","dirty_bomb",2013-01-29,662
"76010","en","eco-terrorism",2013-01-29,335
"7609","en","environmental_terrorism",2013-01-29,23
"76024","en","euskadi_ta_askatasuna",2013-01-29,32
"76039","en","extremism",2013-01-29,541
"76022","en","farc",2013-01-29,1117
"76046","en","fundamentalism",2013-01-29,1537
"76021","en","hamas",2013-01-29,2678
"76025","en","hezbollah",2013-01-29,2201
"76019","en","improvised_explosive_device",2013-01-29,1633
"7606","en","iran",2013-01-29,10547
"7604","en","iraq",2013-01-29,5974
"76023","en","irish_republican_army",2013-01-29,3585
"76047","en","islamist",2013-01-29,276
"76030","en","jihad",2013-01-29,3374
"76044","en","nationalism",2013-01-29,4867
"76041","en","nigeria",2013-01-29,15763
"76015","en","nuclear",2013-01-29,272
"76014","en","nuclear_enrichment",2013-01-29,8
"7607","en","pakistan",2013-01-29,15298
"76028","en","palestine_liberation_front",2013-01-29,38
"76038","en","pirates",2013-01-29,485
"76027","en","plo",2013-01-29,261
"76042","en","political_radicalism",2013-01-29,230
"76045","en","recruitment",2013-01-29,3676
"76040","en","somalia",2013-01-29,6724
"76033","en","suicide_attack",2013-01-29,585
"76032","en","suicide_bomber",2013-01-29,68
"76031","en","taliban",2013-01-29,5382
"76026","en","tamil_tigers",2013-01-29,86
"76036","en","tehrik-i-taliban_pakistan",2013-01-29,370
"7602","en","terror",2013-01-29,201
"7601","en","terrorism",2013-01-29,4818
"76012","en","weapons-grade",2013-01-29,131
"76037","en","yemen",2013-01-29,5618
"76124","en","abu_sayyaf",2013-01-30,664
"7619","en","afghanistan",2013-01-30,10768
"76112","en","agro",2013-01-30,49
"761","en","al-qaeda",2013-01-30,7617
"76147","en","al-qaeda_in_the_arabian_peninsula",2013-01-30,294
"76149","en","al-qaeda_in_the_islamic_maghreb",2013-01-30,991
"76165","en","al-shabaab",2013-01-30,171
"76122","en","ammonium_nitrate",2013-01-30,2353
"7615","en","attack",2013-01-30,118
"76121","en","biological_weapon",2013-01-30,105
"76137","en","car_bomb",2013-01-30,340
"76120","en","chemical_weapon",2013-01-30,686
"76115","en","conventional_weapon",2013-01-30,81
"76117","en","dirty_bomb",2013-01-30,834
"76114","en","eco-terrorism",2013-01-30,287
"76113","en","environmental_terrorism",2013-01-30,22
"76128","en","euskadi_ta_askatasuna",2013-01-30,23
"76157","en","extremism",2013-01-30,504
"76126","en","farc",2013-01-30,1117
"76171","en","fundamentalism",2013-01-30,1442
"76125","en","hamas",2013-01-30,2573
"76129","en","hezbollah",2013-01-30,3360
"76123","en","improvised_explosive_device",2013-01-30,2072
"76110","en","iran",2013-01-30,9709
"7617","en","iraq",2013-01-30,5877
"76127","en","irish_republican_army",2013-01-30,4231
"76173","en","islamist",2013-01-30,196
"76139","en","jihad",2013-01-30,3642
"76167","en","nationalism",2013-01-30,4688
"76161","en","nigeria",2013-01-30,13318
"76119","en","nuclear",2013-01-30,252
"76118","en","nuclear_enrichment",2013-01-30,2
"76111","en","pakistan",2013-01-30,14179
"76135","en","palestine_liberation_front",2013-01-30,53
"76155","en","pirates",2013-01-30,356
"76133","en","plo",2013-01-30,256
"76163","en","political_radicalism",2013-01-30,307
"76169","en","recruitment",2013-01-30,3832
"76159","en","somalia",2013-01-30,6347
"76145","en","suicide_attack",2013-01-30,673
"76143","en","suicide_bomber",2013-01-30,72
"76141","en","taliban",2013-01-30,5388
"76131","en","tamil_tigers",2013-01-30,107
"76151","en","tehrik-i-taliban_pakistan",2013-01-30,500
"7613","en","terror",2013-01-30,196
"7611","en","terrorism",2013-01-30,4674
"76116","en","weapons-grade",2013-01-30,112
"76153","en","yemen",2013-01-30,4928
"76222","en","abu_sayyaf",2013-01-31,570
"7625","en","afghanistan",2013-01-31,10018
"76210","en","agro",2013-01-31,52
"762","en","al-qaeda",2013-01-31,7330
"76236","en","al-qaeda_in_the_arabian_peninsula",2013-01-31,254
"76237","en","al-qaeda_in_the_islamic_maghreb",2013-01-31,825
"76245","en","al-shabaab",2013-01-31,159
"76220","en","ammonium_nitrate",2013-01-31,2145
"7623","en","attack",2013-01-31,100
"76219","en","biological_weapon",2013-01-31,108
"76231","en","car_bomb",2013-01-31,288
"76218","en","chemical_weapon",2013-01-31,661
"76213","en","conventional_weapon",2013-01-31,83
"76215","en","dirty_bomb",2013-01-31,1197
"76212","en","eco-terrorism",2013-01-31,285
"76211","en","environmental_terrorism",2013-01-31,19
"76226","en","euskadi_ta_askatasuna",2013-01-31,19
"76241","en","extremism",2013-01-31,463
"76224","en","farc",2013-01-31,2517
"76248","en","fundamentalism",2013-01-31,1418
"76223","en","hamas",2013-01-31,2746
"76227","en","hezbollah",2013-01-31,7315
"76221","en","improvised_explosive_device",2013-01-31,2083
"7626","en","iran",2013-01-31,9964
"7624","en","iraq",2013-01-31,5367
"76225","en","irish_republican_army",2013-01-31,3322
"76249","en","islamist",2013-01-31,211
"76232","en","jihad",2013-01-31,3635
"76246","en","nationalism",2013-01-31,4623
"76243","en","nigeria",2013-01-31,10850
"76217","en","nuclear",2013-01-31,230
"76216","en","nuclear_enrichment",2013-01-31,10
"7628","en","pakistan",2013-01-31,13658
"76230","en","palestine_liberation_front",2013-01-31,49
"76240","en","pirates",2013-01-31,307
"76229","en","plo",2013-01-31,189
"76244","en","political_radicalism",2013-01-31,221
"76247","en","recruitment",2013-01-31,3375
"76242","en","somalia",2013-01-31,5850
"76235","en","suicide_attack",2013-01-31,625
"76234","en","suicide_bomber",2013-01-31,56
"76233","en","taliban",2013-01-31,5457
"76228","en","tamil_tigers",2013-01-31,92
"76238","en","tehrik-i-taliban_pakistan",2013-01-31,512
"7622","en","terror",2013-01-31,177
"7621","en","terrorism",2013-01-31,4229
"76214","en","weapons-grade",2013-01-31,115
"76239","en","yemen",2013-01-31,5065
"76320","en","abu_sayyaf",2013-02-01,511
"7635","en","afghanistan",2013-02-01,9630
"7638","en","agro",2013-02-01,57
"763","en","al-qaeda",2013-02-01,6904
"76334","en","al-qaeda_in_the_arabian_peninsula",2013-02-01,227
"76335","en","al-qaeda_in_the_islamic_maghreb",2013-02-01,1038
"76343","en","al-shabaab",2013-02-01,146
"76318","en","ammonium_nitrate",2013-02-01,1829
"7633","en","attack",2013-02-01,112
"76317","en","biological_weapon",2013-02-01,89
"76329","en","car_bomb",2013-02-01,246
"76316","en","chemical_weapon",2013-02-01,535
"76311","en","conventional_weapon",2013-02-01,74
"76313","en","dirty_bomb",2013-02-01,843
"76310","en","eco-terrorism",2013-02-01,306
"7639","en","environmental_terrorism",2013-02-01,28
"76324","en","euskadi_ta_askatasuna",2013-02-01,33
"76339","en","extremism",2013-02-01,437
"76322","en","farc",2013-02-01,1546
"76346","en","fundamentalism",2013-02-01,1336
"76321","en","hamas",2013-02-01,2501
"76325","en","hezbollah",2013-02-01,4855
"76319","en","improvised_explosive_device",2013-02-01,1602
"7636","en","iran",2013-02-01,10266
"7634","en","iraq",2013-02-01,5521
"76323","en","irish_republican_army",2013-02-01,2941
"76347","en","islamist",2013-02-01,176
"76330","en","jihad",2013-02-01,2910
"76344","en","nationalism",2013-02-01,3929
"76341","en","nigeria",2013-02-01,10166
"76315","en","nuclear",2013-02-01,207
"76314","en","nuclear_enrichment",2013-02-01,5
"7637","en","pakistan",2013-02-01,14192
"76328","en","palestine_liberation_front",2013-02-01,58
"76338","en","pirates",2013-02-01,345
"76327","en","plo",2013-02-01,191
"76342","en","political_radicalism",2013-02-01,211
"76345","en","recruitment",2013-02-01,2967
"76340","en","somalia",2013-02-01,5573
"76333","en","suicide_attack",2013-02-01,960
"76332","en","suicide_bomber",2013-02-01,76
"76331","en","taliban",2013-02-01,4878
"76326","en","tamil_tigers",2013-02-01,97
"76336","en","tehrik-i-taliban_pakistan",2013-02-01,655
"7632","en","terror",2013-02-01,217
"7631","en","terrorism",2013-02-01,3953
"76312","en","weapons-grade",2013-02-01,105
"76337","en","yemen",2013-02-01,4638
"76420","en","abu_sayyaf",2013-02-02,379
"7645","en","afghanistan",2013-02-02,7824
"7648","en","agro",2013-02-02,62
"764","en","al-qaeda",2013-02-02,5487
"76434","en","al-qaeda_in_the_arabian_peninsula",2013-02-02,176
"76435","en","al-qaeda_in_the_islamic_maghreb",2013-02-02,670
"76443","en","al-shabaab",2013-02-02,126
"76418","en","ammonium_nitrate",2013-02-02,1216
"7643","en","attack",2013-02-02,119
"76417","en","biological_weapon",2013-02-02,113
"76429","en","car_bomb",2013-02-02,271
"76416","en","chemical_weapon",2013-02-02,413
"76411","en","conventional_weapon",2013-02-02,59
"76413","en","dirty_bomb",2013-02-02,595
"76410","en","eco-terrorism",2013-02-02,260
"7649","en","environmental_terrorism",2013-02-02,21
"76424","en","euskadi_ta_askatasuna",2013-02-02,33
"76439","en","extremism",2013-02-02,351
"76422","en","farc",2013-02-02,1182
"76446","en","fundamentalism",2013-02-02,734
"76421","en","hamas",2013-02-02,1632
"76425","en","hezbollah",2013-02-02,2112
"76419","en","improvised_explosive_device",2013-02-02,1455
"7646","en","iran",2013-02-02,10181
"7644","en","iraq",2013-02-02,4563
"76423","en","irish_republican_army",2013-02-02,2988
"76447","en","islamist",2013-02-02,147
"76430","en","jihad",2013-02-02,2595
"76444","en","nationalism",2013-02-02,2124
"76441","en","nigeria",2013-02-02,7837
"76415","en","nuclear",2013-02-02,134
"76414","en","nuclear_enrichment",2013-02-02,5
"7647","en","pakistan",2013-02-02,12998
"76428","en","palestine_liberation_front",2013-02-02,53
"76438","en","pirates",2013-02-02,347
"76427","en","plo",2013-02-02,137
"76442","en","political_radicalism",2013-02-02,163
"76445","en","recruitment",2013-02-02,2048
"76440","en","somalia",2013-02-02,4491
"76433","en","suicide_attack",2013-02-02,692
"76432","en","suicide_bomber",2013-02-02,276
"76431","en","taliban",2013-02-02,4217
"76426","en","tamil_tigers",2013-02-02,63
"76436","en","tehrik-i-taliban_pakistan",2013-02-02,1235
"7642","en","terror",2013-02-02,182
"7641","en","terrorism",2013-02-02,2812
"76412","en","weapons-grade",2013-02-02,100
"76437","en","yemen",2013-02-02,3947
"76520","en","abu_sayyaf",2013-02-03,797
"7655","en","afghanistan",2013-02-03,9881
"7658","en","agro",2013-02-03,53
"765","en","al-qaeda",2013-02-03,6701
"76534","en","al-qaeda_in_the_arabian_peninsula",2013-02-03,199
"76535","en","al-qaeda_in_the_islamic_maghreb",2013-02-03,1145
"76543","en","al-shabaab",2013-02-03,133
"76518","en","ammonium_nitrate",2013-02-03,1588
"7653","en","attack",2013-02-03,108
"76517","en","biological_weapon",2013-02-03,81
"76529","en","car_bomb",2013-02-03,278
"76516","en","chemical_weapon",2013-02-03,417
"76511","en","conventional_weapon",2013-02-03,73
"76513","en","dirty_bomb",2013-02-03,1024
"76510","en","eco-terrorism",2013-02-03,213
"7659","en","environmental_terrorism",2013-02-03,12
"76524","en","euskadi_ta_askatasuna",2013-02-03,32
"76539","en","extremism",2013-02-03,447
"76522","en","farc",2013-02-03,1160
"76546","en","fundamentalism",2013-02-03,919
"76521","en","hamas",2013-02-03,2111
"76525","en","hezbollah",2013-02-03,2536
"76519","en","improvised_explosive_device",2013-02-03,3160
"7656","en","iran",2013-02-03,11931
"7654","en","iraq",2013-02-03,5413
"76523","en","irish_republican_army",2013-02-03,3445
"76547","en","islamist",2013-02-03,168
"76530","en","jihad",2013-02-03,3010
"76544","en","nationalism",2013-02-03,3088
"76541","en","nigeria",2013-02-03,10528
"76515","en","nuclear",2013-02-03,205
"76514","en","nuclear_enrichment",2013-02-03,5
"7657","en","pakistan",2013-02-03,13210
"76528","en","palestine_liberation_front",2013-02-03,50
"76538","en","pirates",2013-02-03,303
"76527","en","plo",2013-02-03,178
"76542","en","political_radicalism",2013-02-03,177
"76545","en","recruitment",2013-02-03,2056
"76540","en","somalia",2013-02-03,5095
"76533","en","suicide_attack",2013-02-03,869
"76532","en","suicide_bomber",2013-02-03,215
"76531","en","taliban",2013-02-03,5031
"76526","en","tamil_tigers",2013-02-03,86
"76536","en","tehrik-i-taliban_pakistan",2013-02-03,1194
"7652","en","terror",2013-02-03,227
"7651","en","terrorism",2013-02-03,3466
"76512","en","weapons-grade",2013-02-03,115
"76537","en","yemen",2013-02-03,4617
"76620","en","abu_sayyaf",2013-02-04,975
"7665","en","afghanistan",2013-02-04,10825
"7668","en","agro",2013-02-04,79
"766","en","al-qaeda",2013-02-04,7525
"76634","en","al-qaeda_in_the_arabian_peninsula",2013-02-04,281
"76635","en","al-qaeda_in_the_islamic_maghreb",2013-02-04,946
"76643","en","al-shabaab",2013-02-04,161
"76618","en","ammonium_nitrate",2013-02-04,1991
"7663","en","attack",2013-02-04,124
"76617","en","biological_weapon",2013-02-04,108
"76629","en","car_bomb",2013-02-04,303
"76616","en","chemical_weapon",2013-02-04,522
"76611","en","conventional_weapon",2013-02-04,94
"76613","en","dirty_bomb",2013-02-04,793
"76610","en","eco-terrorism",2013-02-04,360
"7669","en","environmental_terrorism",2013-02-04,17
"76624","en","euskadi_ta_askatasuna",2013-02-04,22
"76639","en","extremism",2013-02-04,485
"76622","en","farc",2013-02-04,1305
"76646","en","fundamentalism",2013-02-04,1446
"76621","en","hamas",2013-02-04,2495
"76625","en","hezbollah",2013-02-04,3221
"76619","en","improvised_explosive_device",2013-02-04,3259
"7666","en","iran",2013-02-04,11968
"7664","en","iraq",2013-02-04,6359
"76623","en","irish_republican_army",2013-02-04,3371
"76647","en","islamist",2013-02-04,170
"76630","en","jihad",2013-02-04,3588
"76644","en","nationalism",2013-02-04,4802
"76641","en","nigeria",2013-02-04,11272
"76615","en","nuclear",2013-02-04,274
"76614","en","nuclear_enrichment",2013-02-04,7
"7667","en","pakistan",2013-02-04,14276
"76628","en","palestine_liberation_front",2013-02-04,67
"76638","en","pirates",2013-02-04,329
"76627","en","plo",2013-02-04,186
"76642","en","political_radicalism",2013-02-04,225
"76645","en","recruitment",2013-02-04,3493
"76640","en","somalia",2013-02-04,6217
"76633","en","suicide_attack",2013-02-04,729
"76632","en","suicide_bomber",2013-02-04,173
"76631","en","taliban",2013-02-04,6742
"76626","en","tamil_tigers",2013-02-04,101
"76636","en","tehrik-i-taliban_pakistan",2013-02-04,1250
"7662","en","terror",2013-02-04,242
"7661","en","terrorism",2013-02-04,4275
"76612","en","weapons-grade",2013-02-04,132
"76637","en","yemen",2013-02-04,4713
"76720","en","abu_sayyaf",2013-02-05,980
"7675","en","afghanistan",2013-02-05,11391
"7678","en","agro",2013-02-05,50
"767","en","al-qaeda",2013-02-05,7929
"76734","en","al-qaeda_in_the_arabian_peninsula",2013-02-05,251
"76735","en","al-qaeda_in_the_islamic_maghreb",2013-02-05,827
"76743","en","al-shabaab",2013-02-05,163
"76718","en","ammonium_nitrate",2013-02-05,2107
"7673","en","attack",2013-02-05,100
"76717","en","biological_weapon",2013-02-05,81
"76729","en","car_bomb",2013-02-05,278
"76716","en","chemical_weapon",2013-02-05,565
"76711","en","conventional_weapon",2013-02-05,147
"76713","en","dirty_bomb",2013-02-05,679
"76710","en","eco-terrorism",2013-02-05,363
"7679","en","environmental_terrorism",2013-02-05,25
"76724","en","euskadi_ta_askatasuna",2013-02-05,26
"76739","en","extremism",2013-02-05,588
"76722","en","farc",2013-02-05,1320
"76746","en","fundamentalism",2013-02-05,1519
"76721","en","hamas",2013-02-05,2827
"76725","en","hezbollah",2013-02-05,5964
"76719","en","improvised_explosive_device",2013-02-05,3755
"7676","en","iran",2013-02-05,12328
"7674","en","iraq",2013-02-05,6583
"76723","en","irish_republican_army",2013-02-05,3565
"76747","en","islamist",2013-02-05,186
"76730","en","jihad",2013-02-05,3340
"76744","en","nationalism",2013-02-05,5203
"76741","en","nigeria",2013-02-05,11539
"76715","en","nuclear",2013-02-05,235
"76714","en","nuclear_enrichment",2013-02-05,8
"7677","en","pakistan",2013-02-05,15353
"76728","en","palestine_liberation_front",2013-02-05,86
"76738","en","pirates",2013-02-05,355
"76727","en","plo",2013-02-05,233
"76742","en","political_radicalism",2013-02-05,260
"76745","en","recruitment",2013-02-05,3592
"76740","en","somalia",2013-02-05,6402
"76733","en","suicide_attack",2013-02-05,724
"76732","en","suicide_bomber",2013-02-05,103
"76731","en","taliban",2013-02-05,6471
"76726","en","tamil_tigers",2013-02-05,92
"76736","en","tehrik-i-taliban_pakistan",2013-02-05,886
"7672","en","terror",2013-02-05,246
"7671","en","terrorism",2013-02-05,4678
"76712","en","weapons-grade",2013-02-05,153
"76737","en","yemen",2013-02-05,5520
"76820","en","abu_sayyaf",2013-02-06,660
"7685","en","afghanistan",2013-02-06,11439
"7688","en","agro",2013-02-06,72
